Isolat_ name	STATE	PEN	CAL_YR	Serotype (Quellung)	23B1(pneumoCaT)	ST	aroE	gdh	gki	recP	spi	xpt	ddl	BAPS_cluster	n contigs	n_100	n_N50	min	median	mean	N50	max	sum	Isolat_ name	ENA_accession
46642y09	GA	0.12	2009	15c		3280	7	13	23	6	25	6	14	6	170	168	11	102	461	12535	60010	257748	2105901	46642y09	ERS1140230
60148Y12	MN	0.25	2012	15c		3280	7	13	23	6	25	6	14	6	180	175	8	101	323	12023	75911	298345	2104074	60148Y12	ERS1140328
61174Y12	MN	0.5	2012	15c		3280	7	13	23	6	25	6	14	6	254	229	11	102	274	9251	64344	218655	2118521	61174Y12	ERS1140359
61176Y12	MN	0.5	2012	15c		3280	7	13	23	6	25	6	14	6	134	124	10	101	913	16934	68526	217706	2099896	61176Y12	ERS1140360
62417Y12	TN	0.25	2012	15c		3280	7	13	23	6	25	6	14	6	141	133	10	102	1136	15835	67472	218105	2106158	62417Y12	ERS1140391
62429Y12	TN	0.25	2012	15c		3280	7	13	23	6	25	6	14	6	134	131	11	100	1146	16012	68526	219033	2097657	62429Y12	ERS1140396
62687Y12	GA	0.25	2012	15c		10161	7	13	23	6	25	128	14	6	132	126	10	107	1183	16689	73964	217543	2102832	62687Y12	ERS1140408
62985Y12	MN	0.5	2012	15c		3280	7	13	23	6	25	6	14	6	176	169	11	101	363	12907	71106	194535	2181303	62985Y12	ERS1140411
63112Y12	GA	0.5	2012	15c		3280	7	13	23	6	25	6	14	6	140	136	11	100	856	15439	67472	194427	2099809	63112Y12	ERS1140425
63195Y12	TN	0.25	2012	15c		3280	7	13	23	6	25	6	14	6	181	178	10	110	372	11921	72842	239002	2121940	63195Y12	ERS1140428
63452Y12	GA	0.25	2012	15c		3280	7	13	23	6	25	6	14	6	139	136	10	102	553	15396	68588	194401	2093963	63452Y12	ERS1140440
63503Y12	MD	0.5	2012	15c		7479	7	13	4	6	25	6	14	6	136	127	11	100	1316	16536	67472	180898	2100105	63503Y12	ERS1140446
63919Y12	TN	0.25	2012	15c		3280	7	13	23	6	25	6	14	6	171	170	14	100	530	12352	52424	138807	2099882	63919Y12	ERS1140458
64659y13	MD	0.5	2013	15c		3280	7	13	23	6	25	6	14	6	148	144	12	110	746	14606	63970	195582	2103359	64659y13	ERS1140498
64736y13	GA	0.5	2013	15c		3280	7	13	23	6	25	6	14	6	157	153	10	114	418	13763	76151	194375	2105867	64736y13	ERS1140506
64818Y13	TN	0.5	2013	15c		3280	7	13	23	6	25	6	14	6	325	321	11	100	344	6748	66022	195502	2166260	64818Y13	ERS1140510
65129Y13	GA	0.5	2013	15c		3280	7	13	23	6	25	6	14	6	191	185	12	110	372	11430	63918	194428	2114565	65129Y13	ERS1140528
65403Y12	TN	0.5	2012	15c		3280	7	13	23	6	25	6	14	6	192	187	13	100	545	11167	47004	225803	2088383	65403Y12	ERS1140541
66031Y13	MN	0.5	2013	15c		3280	7	13	23	6	25	6	14	6	134	129	11	102	613	16251	66022	122953	2096504	66031Y13	ERS1140583
66035Y13	MN	0.5	2013	15c		10161	7	13	23	6	25	128	14	6	121	117	11	101	718	17889	65866	195606	2093052	66035Y13	ERS1140585
66679Y13	MN	0.5	2013	15c		3280	7	13	23	6	25	6	14	6	139	132	11	102	781	15884	66021	194387	2096705	66679Y13	ERS1140610
66705Y13	MN	0.5	2013	15c		3280	7	13	23	6	25	6	14	6	135	133	11	110	856	15733	62697	217516	2092575	66705Y13	ERS1140615
67153Y13	TN	0.25	2013	15c		3280	7	13	23	6	25	6	14	6	129	124	11	101	1453	16979	63519	194263	2105473	67153Y13	ERS1140630
0059Y13	NM	0.5	2013	7c		3162	1	5	4	18	9	48	8	7	208	168	13	100	549	12345	53635	248012	2074000	0059Y13	ERS1139789
21277Y09	NM	0.12	2009	35b		3822	7	25	4	2	15	20	28	7	140	136	11	100	545	15334	64659	243568	2085544	21277Y09	ERS1139837
21459y09	TN	0.12	2009	16f		2685	1	10	62	10	15	1	8	7	134	126	12	118	955	16634	63285	146304	2095916	21459y09	ERS1139851
21652y09	CT	4	2009	11f		166	7	11	10	1	6	1	1	7	160	158	13	101	752	13336	56655	156063	2107125	21652y09	ERS1139858
21660y09	CT	8	2009	22f		433	1	1	4	1	18	58	17	7	126	122	11	112	1319	16755	54777	251333	2044213	21660y09	ERS1139859
22050Y09	NM	2	2009	35b		10174	7	11	10	1	6	8	97	7	126	120	11	107	2164	17455	72175	165384	2094646	22050Y09	ERS1139891
22182y09	TN	8	2009	15a		11855	4	4	2	4	6	267	1	7	154	137	13	102	1325	15702	50018	121851	2151281	22182y09	ERS1139900
22387y09	TN	0.25	2009	33f		100	5	12	29	12	9	39	18	7	196	191	12	103	307	10581	56860	159727	2021009	22387y09	ERS1139914
22644y09	NM	1	2009	24f		230	12	19	2	17	6	22	14	7	150	144	14	104	930	14518	49683	148451	2090627	22644y09	ERS1139924
22861y09	TN	0.5	2009	16f		3157	1	5	4	4	6	26	6	7	284	282	12	109	352	7527	54863	164955	2122616	22861y09	ERS1139937
23541y09	CT	0.12	2009	17f		2355	2	19	2	17	15	22	17	7	139	137	11	114	585	14830	71965	207019	2031805	23541y09	ERS1139957
27889Y12	NY	0.5	2012	35b		11854	2	13	2	1	14	19	14	7	240	207	17	100	461	10355	41472	149330	2143678	27889Y12	ERS1139967
27936Y12	MD	0.25	2012	33f		11856	5	12	29	16	9	39	20	7	97	96	11	127	1635	21417	70125	151594	2056114	27936Y12	ERS1139970
27989Y12	NM	0.12	2012	15a		4526	8	25	234	4	15	20	28	7	260	200	15	100	487	10479	44843	212384	2095952	27989Y12	ERS1139977
28161Y12	OR	2	2012	15b		242	15	29	4	21	30	1	14	7	244	202	16	103	788	10516	43527	198973	2124305	28161Y12	ERS1139986
28172Y12	NY	1	2012	15c		1755	8	6	14	4	17	4	14	7	552	506	18	100	391	4346	35354	133240	2199184	28172Y12	ERS1139988
28259Y12	NM	0.25	2012	33f		100	5	12	29	12	9	39	18	7	222	201	15	100	410	10350	42088	146778	2080541	28259Y12	ERS1139998
28489Y12	NM	2	2012	35b		10174	7	11	10	1	6	8	97	7	153	144	13	104	1232	14495	56322	161703	2087336	28489Y12	ERS1140011
28980Y12	CT	0.12	2012	12b		3774	8	4	204	10	10	14	14	7	144	138	12	100	1245	14988	56295	154826	2068391	28980Y12	ERS1140058
29007Y12	CT	4	2012	9n		6359	2	5	174	1	7	1	5	7	356	333	14	102	257	6307	45215	141455	2100460	29007Y12	ERS1140062
29991y13	NM	0.12	2013	15c		11861	7	5	4	117	36	259	28	7	361	352	13	102	318	6038	51107	162287	2125421	29991y13	ERS1140150
30016y13	NY	0.25	2013	22f		11848	1	1	4	1	18	213	17	7	164	160	13	105	432	12811	48661	249650	2049781	30016y13	ERS1140154
30019y13	NY	0.25	2013	34		547	5	5	6	1	9	10	14	7	174	167	9	131	418	12654	66837	215857	2113248	30019y13	ERS1140156
30055y13	NM	0.25	2013	23a		180	7	15	2	10	6	1	22	7	147	144	13	102	1326	13655	51662	115017	1966388	30055y13	ERS1140159
30084y13	CA	0.5	2013	23a		180	7	15	2	10	6	1	22	7	118	118	10	110	1316	16670	54336	226433	1967160	30084y13	ERS1140161
30091y13	CA	2	2013	23a		4389	2	8	9	16	17	11	14	7	263	260	13	102	295	7876	45560	166982	2047878	30091y13	ERS1140162
30284y13	NM	0.25	2013	34		11857	5	5	6	1	1	10	14	7	337	333	11	122	316	6542	68031	177264	2178627	30284y13	ERS1140180
30344Y13	NY	0.5	2013	15c		3919	10	41	9	16	6	14	326	7	110	108	12	114	2807	19052	59296	115020	2057711	30344Y13	ERS1140184
30370Y13	NY	0.25	2013	16f		11849	1	10	62	10	15	1	14	7	123	121	14	104	4923	16942	47256	126443	2050085	30370Y13	ERS1140187
30531Y13	CA	0.25	2013	11a		8605	7	17	4	16	6	14	1	7	197	194	15	108	318	10759	55540	99065	2087372	30531Y13	ERS1140207
30554Y13	NM	0.12	2013	16f		1840	1	10	1	10	15	17	6	7	199	195	12	104	446	10665	59914	154736	2079787	30554Y13	ERS1140209
48710y09	MN	0.12	2009	16f		10148	1	10	4	10	15	17	6	7	175	170	12	102	432	12230	71473	133711	2079153	48710y09	ERS1140261
50057y09	CO	0.12	2009	11a		62	2	5	29	12	16	3	14	7	120	115	8	102	872	17370	66641	248506	1997605	50057y09	ERS1140278
50103Y09	GA	0.25	2009	23b	23b	11867	43	19	2	1	6	22	14	7	102	98	7	104	734	21180	80676	241736	2075672	50103Y09	ERS1140279
50115y09	CO	1	2009	9n		632	2	8	2	4	6	75	1	7	165	155	11	107	469	13475	68195	191088	2088677	50115y09	ERS1140280
50116y09	CO	0.25	2009	9n		632	2	8	2	4	6	75	1	7	158	152	9	107	478	13709	77251	261194	2083812	50116y09	ERS1140281
50117y09	CO	0.25	2009	38		393	10	43	41	18	13	49	6	7	283	271	16	100	356	8027	45847	133378	2175585	50117y09	ERS1140282
50598y09	GA	0.12	2009	17f		2355	2	19	2	17	15	22	17	7	206	200	11	105	288	10220	60198	170209	2044076	50598y09	ERS1140291
50962y09	MN	2	2009	15c		199	8	13	14	4	17	4	14	7	141	134	11	101	713	15363	69463	128844	2058697	50962y09	ERS1140293
61522Y12	GA	2	2012	35b		156	7	11	10	1	6	8	1	7	154	149	13	100	794	14220	54980	210326	2118817	61522Y12	ERS1140368
62113Y12	GA	0.12	2012	22f		11850	1	1	4	1	18	6	8	7	129	123	10	120	959	16631	55601	252064	2045709	62113Y12	ERS1140382
62139Y12	GA	0.25	2012	33f		2705	5	12	29	16	9	39	1	7	400	399	17	103	278	5279	45446	138475	2106545	62139Y12	ERS1140383
62424Y12	TN	0.12	2012	16f		1840	1	10	1	10	15	17	6	7	162	150	12	101	909	13902	57891	216850	2085386	62424Y12	ERS1140394
62617Y12	MD	2	2012	15c		1292	1	13	9	12	94	28	20	7	158	145	10	101	497	14308	59050	217974	2074772	62617Y12	ERS1140401
62623Y12	MD	0.5	2012	34		1292	1	13	9	12	94	28	20	7	199	186	14	101	989	11156	49463	151877	2075135	62623Y12	ERS1140404
63008Y12	MN	0.12	2012	16f		10148	1	10	4	10	15	17	6	7	165	154	12	101	440	13687	68398	128795	2107923	63008Y12	ERS1140412
63065Y12	MN	0.12	2012	16f		10148	1	10	4	10	15	17	6	7	183	174	12	102	453	12155	66177	154114	2115051	63065Y12	ERS1140417
63071Y12	MN	0.5	2012	35b		5952	10	16	54	1	32	1	15	7	128	121	12	100	3654	17296	50162	178534	2092882	63071Y12	ERS1140419
63102Y12	GA	0.5	2012	15c		346	10	41	47	16	6	14	2	7	439	412	19	101	155	5055	31574	173125	2082721	63102Y12	ERS1140422
63200Y12	TN	0.25	2012	16f		1840	1	10	1	10	15	17	6	7	165	160	13	103	698	12987	50191	118143	2078025	63200Y12	ERS1140429
63509Y12	MD	0.25	2012	16f		995	1	5	4	4	6	58	8	7	139	135	11	101	428	15165	73319	128994	2047333	63509Y12	ERS1140448
63969Y12	MN	0.12	2012	16f		10148	1	10	4	10	15	17	6	7	162	160	11	101	499	12985	73358	149442	2077731	63969Y12	ERS1140465
64301Y13	GA	2	2013	35b		156	7	11	10	1	6	8	1	7	165	164	12	101	621	12944	55422	209413	2122822	64301Y13	ERS1140479
64853Y13	TN	4	2013	11f		166	7	11	10	1	6	1	1	7	150	140	12	100	1228	15063	61447	205711	2108922	64853Y13	ERS1140516
65785y13	TN	0.5	2013	NT		1379	1	5	9	12	94	28	20	7	572	563	12	100	343	4016	57473	204559	2261100	65785y13	ERS1140564
65950Y13	MN	0.5	2013	21		2927	16	10	2	16	1	26	1	7	206	197	16	104	907	10832	40648	136200	2134034	65950Y13	ERS1140569
65960Y13	MN	0.12	2013	16f		1840	1	10	1	10	15	17	6	7	175	170	13	100	402	12171	57891	131896	2069180	65960Y13	ERS1140571
66027Y13	MN	0.12	2013	16f		10148	1	10	4	10	15	17	6	7	172	163	12	101	477	12761	66554	137240	2080175	66027Y13	ERS1140581
66261y13	MD	0.25	2013	16f		995	1	5	4	4	6	58	8	7	206	201	13	101	413	10401	48637	118130	2090605	66261y13	ERS1140601
66263Y13	MD	0.25	2013	23b	23b	439	1	8	9	2	6	4	6	7	119	116	10	105	494	17887	73766	249165	2074934	66263Y13	ERS1140602
66266Y13	MD	0.25	2013	10a		816	5	40	4	19	10	1	27	7	196	189	14	112	422	10941	50716	120842	2067949	66266Y13	ERS1140604
66867Y13	GA	2	2013	35b		156	7	11	10	1	6	8	1	7	151	144	15	103	2537	14661	49219	148225	2111218	66867Y13	ERS1140619
69460Y13	MN	0.25	2013	9n		66	2	8	2	4	6	1	1	7	111	103	10	102	1119	19898	77736	163815	2049504	69460Y13	ERS1140639
